pulseheight,counts_ch_A,counts_ch_B
636.6176470588236,7,0
640.4411764705883,40,0
644.2647058823529,102,0
648.0882352941177,17,0
651.9117647058824,5,0
655.7352941176471,4,0
659.5588235294117,5,0
663.3823529411766,7,0
667.2058823529412,7,0
671.0294117647059,16,0
674.8529411764706,12,0
678.6764705882354,7,0
682.5,8,0
686.3235294117648,7,0
690.1470588235295,11,0
693.9705882352941,3,0
697.7941176470588,9,0
701.6176470588236,8,0
705.4411764705883,10,0
709.2647058823529,6,0
713.0882352941177,6,0
716.9117647058824,4,0
720.7352941176471,5,0
724.5588235294117,4,0
728.3823529411766,2,0
732.2058823529412,7,0
736.0294117647059,5,0
739.8529411764706,5,0
743.6764705882354,1,0
747.5,4,0
751.3235294117648,1,0
755.1470588235295,3,0
758.9705882352941,2,0
762.7941176470588,6,0
766.6176470588236,6,0
770.4411764705883,10,0
774.2647058823529,5,0
778.0882352941177,5,0
781.9117647058824,0,0
785.7352941176471,4,0
789.5588235294118,1,0
793.3823529411766,2,0
797.2058823529412,3,0
801.0294117647059,16,0
804.8529411764706,13,0
808.6764705882354,2,0
812.5,1,0
816.3235294117648,4,0
820.1470588235295,5,0
823.9705882352941,1,0
827.7941176470588,1,0
831.6176470588236,2,0
835.4411764705883,3,0
839.2647058823529,2,0
843.0882352941177,0,0
846.9117647058824,0,0
850.7352941176471,1,0
854.5588235294118,1,0
858.3823529411766,3,0
862.2058823529412,1,0
866.0294117647059,0,0
869.8529411764706,1,0
873.6764705882354,1,0
877.5,0,0
881.3235294117648,2,0
885.1470588235295,2,0
888.9705882352941,7,0
892.7941176470588,9,0
896.6176470588236,3,0
900.4411764705883,0,0
904.2647058823529,0,0
908.0882352941177,1,0
911.9117647058824,0,0
915.7352941176471,1,0
919.5588235294118,0,0
923.3823529411766,0,0
927.2058823529412,1,0
931.0294117647059,0,0
934.8529411764707,1,0
938.6764705882354,0,0
942.5,0,0
946.3235294117648,0,0
950.1470588235295,2,0
953.9705882352941,4,0
957.7941176470588,0,0
961.6176470588236,0,0
965.4411764705883,0,0
969.2647058823529,2,0
973.0882352941177,97,0
